language,link,question_number,question,n_correct,correct_models,wrong_models
est_Latn,https://en.wikinews.org/wiki/Seven_killed_in_Chinese_bombing,2,Millist teavet rünnaku kohta on ametiasutused kinnitanud?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/South_Africa_end_All_Blacks%27_15-game_winning_streak,2,Kus mängivad Springboksid oma järgmise mängu?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Space_station_crew_perform_successful_spacewalk,1,Milline järgmistest asjadest tekitas kosmosejaama missiooni ajal probleeme?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Spam_mailer_gets_9_year_jail_sentence,1,Milline järgmistest väidetest juhtumi kohta ei vasta tõele?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Spanish_football:_Sevilla_signs_Aleix_Vidal_from_FC_Barcelona,2,Mitu mängu on Vidal Barça eest mänginud?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26,1,Kes oli mängus vastasvõistkond?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26,2,Miks Jarque hotellis peatus?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,"https://en.wikinews.org/wiki/Strong_6.3_earthquake_reported_in_Sumatra,_Indonesia",1,Miks ei oleks Jakarta geofüüsika agentuur andnud hoiatust?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,"https://en.wikinews.org/wiki/Strong_6.3_earthquake_reported_in_Sumatra,_Indonesia",2,Mida põhjustas selle lõigu kohaselt maavärin?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,"https://en.wikinews.org/wiki/Sun%27s_mood_swings_not_so_strange_after_all,_say_scientists",1,Millised neist motiveerivad Päikese ja kõigi teiste tähtede tegevust?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,"https://en.wikinews.org/wiki/Sun%27s_mood_swings_not_so_strange_after_all,_say_scientists",2,Kuidas määratakse tähe Rossby arv?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Support_for_an_Australian_republic_slips,1,"Kui suur protsent küsitletutest toetab, et Austraalia muutuks kohe vabariigiks?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Support_for_an_Australian_republic_slips,2,Millal peaks Julie Gillardi sõnul Austraaliast saama vabariik?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Susan_G._Komen_Foundation_stops_funding_to_Planned_Parenthood,1,Millise organisatsiooni suhtes on algatatud kohtulik uurimine?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Susan_G._Komen_Foundation_stops_funding_to_Planned_Parenthood,2,Millise komisjoni juht on Cliff Stearns?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,"https://en.wikinews.org/wiki/Swiss_woman_gang-raped_in_Madhya_Pradesh,_India",1,Mis ei juhtunud Šveitsi naisega selle lõigu järgi?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Taiwanese_consumer_laptop_market_faces_change_following_ASUStek_winning_sustainability_award,1,Milline ettevõte sai 2007. aastal Taiwani säästva arengu auhinna?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Taiwanese_consumer_laptop_market_faces_change_following_ASUStek_winning_sustainability_award,2,Mis on ASUS Eee PC?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow,1,Kes vastutab kadunud postidokumentide eest?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow,2,Kes esitas selle lõigu kohaselt vabanduse seoses kadunud dokumentidega?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009,1,Millal pidi Del Potro oma õlaprobleemiga tegelema?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009,2,Milline oli esimese tie break‘i tulemus?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case,1,Kes konkreetselt puutus patsiendiga kokku selle lõigu järgi?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case,2,Millist kinnitust ei andnud kuberner selle lõigu järgi Texase kodanike poole pöördudes?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27,1,Millise uudiste paroodiaallika lõid kaks endist UW tudengit?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27,2,Milline neist ei kuulu lõigu kohaselt Onioni uudiste paroodiaimpeeriumi alla?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Thousands_march_in_London_calling_for_David_Cameron%27s_resignation_over_tax_affairs,1,Mis oli lõigu järgi politsei valve all?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Thousands_march_in_London_calling_for_David_Cameron%27s_resignation_over_tax_affairs,2,"Mis ajal palus politsei meeleavaldajatel liikuda, et vältida edasist liikluskoormust?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Toronto_team-led_research_on_Type_1_Diabetes_%27groundbreaking%27,1,Mis vastab tõele dr Ehud Ur'i tehtud uuringute kohta?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Tourist_plane_crash_in_Papua_New_Guinea_leaves_thirteen_dead,1,Milline järgmistest väidetest ei kirjelda täpselt lennu CG4684 allakukkumist?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Tourist_plane_crash_in_Papua_New_Guinea_leaves_thirteen_dead,2,Mis põhjustas lennu CG4684 maandumise katkestamise?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Tropical_Storm_Danielle_forms_in_Atlantic_Ocean,1,Miks on keeruline hinnata troopilise tormi Danielle võimalikku mõju?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Two-day_bird_flu_conference_draws_$1.9_billion_in_pledges,1,"Vastavalt sellele lõigule, mis peab enne ülemaailmse epideemia tekkimist selle haigusega juhtuma?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Typhoon_prompts_massive_evacuations_in_China,1,Kui kaugel Fujianist see taifuun oli?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/U.S._President_arrives_in_Singapore,1,Kes tervitas George W. Bushi tema saabumisel Aasiasse?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/U.S._President_arrives_in_Singapore,2,Millal rääkis president Aasia kaubanduse laienemisest?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/UK_government_outlines_plans_for_rail_transport,1,Milline järgmistest eesmärkidest on selle lõigu kohaselt valitsuse üldine eesmärk?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/UK_government_outlines_plans_for_rail_transport,2,Mida teatas valitsus?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/UN_Security_Council_heads_to_Haiti_amid_political_instability,2,Kes soovitas viimasel CEPil tagasi astuda?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/USA_Gymnastics_board_resigning_after_sex_abuse,1,Mida ei toeta avalduse kohaselt USA Gymnastics pärast Nassari sportlaste kuritarvitamist?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/USA_Gymnastics_board_resigning_after_sex_abuse,2,Milline on avalduse kohaselt nii USA Gymnastics'i kui ka Ameerika Ühendriikide Olümpiakomitee peamine eesmärk edaspidiseks?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/US_President_Trump_announces_troop_withdrawal_from_Syria,2,Milline riik võttis avalduse kohaselt endale vastutuse vangistatud võitlejate valvamise eest?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/US_helicopter_with_17_on_board_believed_to_have_been_shot_down_in_Afghanistan,2,Millisel maastikul toimus õnnetus?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/US_officials_flood_Grand_Canyon_to_restore_ecosystem,1,Mida loodavad ametnikud üleujutuse tulemusel?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/United_States_warns_of_suicide_attacks_in_Kenya_and_Ethiopia,1,Kes andis selle lõigu kohaselt Ameerika Ühendriikidele teavet võimalike rünnakute kohta?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/United_States_warns_of_suicide_attacks_in_Kenya_and_Ethiopia,2,Milline järgmistest väidetest kirjeldab täpselt äärmuslaste väidetavat rünnakuplaani?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/War_between_top_lawyers_in_Greece,1,Kes järgmistest inimestest ei ole jurist?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/West_Indies_wins_the_third_match_of_the_cricket_series_against_India,1,Mitu väravat kaotas India?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/West_Indies_wins_the_third_match_of_the_cricket_series_against_India,2,Milline oli selle lõigu kohaselt mänguvoorude kõige kõrgem skoor?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Wikimedia_Foundation_addresses_controversial_content_conflict,2,Mis on selle lõigu kohaselt saidilt kustutatud?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Young_motorcycle_racer_Peter_Lenz_dies_in_race_crash_aged_13,1,Millal suri Peter Lenz?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikinews.org/wiki/Young_motorcycle_racer_Peter_Lenz_dies_in_race_crash_aged_13,2,Kes on Xavier Zayat?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Advice_for_nervous_flyers,1,Millises olukorras oleks murelikul lendajal tõenäoliselt kasulik mõista õhusõiduki sisemust?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Aggregators,2,"Mida peaksid reisijad selle lõigu kohaselt kõigepealt tegema, et kindlustada endale parimad võimalikud lennupiletite hinnad?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Air_courier,1,Millal peab saatja olema koos saadetisega?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Airline_alliances,2,Kes võiks selle lõigu kohaselt pakkuda rohkem püsikliendipunkte?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Alcoholic_beverages,1,Milline järgmistest meeltest võib selle lõigu kohaselt liigse alkoholitarbimise tõttu kahjustuda?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Amsterdam/Canal_District,2,Miks on Kanali linnaosa määratud UNESCO maailmapärandi nimistusse?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Angkor_Archaeological_Park,1,Milline järgmistest asjaoludest muudab selle lõigu kohaselt Phnom Kromi külastamise väärtuslikuks?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Angkor_Archaeological_Park,2,Mis on selle lõigu kohaselt külastajatele Phnom Kromi sisenemiseks vajalik?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Astronomy,1,"Kus on kõige vähem tõenäoline, et seal asub moodsa aja eelne observatoorium?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Astronomy,2,Kus asub tõenäoliselt kaasaegne teadusteleskoop?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Baltic_Sea_ferries,1,"Mida peaks reisija lõigu kohaselt kontrollima, kui tema kruiis on talvel?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Bed_and_breakfasts,1,Milline järgmistest mugavustest ei ole selle lõigu põhjal tõenäoliselt esmatähtis kõrgetasemelise majutusasutuse jaoks?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Beijing_2022,1,Milline järgmistest võistlustest ei toimu selle lõigu kohaselt 2022. aastal Pekingis?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Birdwatching,1,Kellel on suurim risk haigestuda linnugrippi?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Boating_on_the_Baltic_Sea,2,Mida ühendab Valge mere – Läänemere kanal?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Border_crossing,1,"Millise sõidukitüübi kohta võiks selle lõigu järgi passe koguda nii, et reisijat mitte segada?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Border_crossing,2,Millal võidakse teie isikut tõendavat dokumenti selle lõigu kohaselt kontrollida mõnes piiriüleses rongis?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Botanical_tourism_in_Singapore,1,Milline järgmistest probleemidest tekib kõige tõenäolisemalt Singapuri kõrgtroopilises piirkonnas viibides?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Bread_and_confectionery,1,Kes võiks hoiduda Saksa küpsetiste söömisest?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Budget_travel,1,"Milline järgmistest nõuannetest ei ole selle lõigu kohaselt soovituslik, et reisida väikese eelarvega?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Budget_travel,2,Kellel võib selle lõigu kohaselt olla raske reisida väga minimaalse eelarvega?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Buffalo-Pittsburgh_Highway,1,Milline järgmistest väidetest ei kirjelda täpselt Point Marioni ja Fairmonti vahelist sõitu?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Buffalo-Pittsburgh_Highway,2,Milline neist peaks selle lõigu kohaselt olema Buffalo-Pittsburgi maanteel sõitvate sõidukijuhtide peamine mureküsimus?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Canyoning,1,"Milline järgmistest ei ole nõutav, et alustada kanjonisõitu?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Canyoning,2,Mis järgmistest võib olla vajalik edukaks kanjoniretkeks?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Casablanca,1,Kes ehitas selle lõigu kohaselt Casablanca teist korda uuesti üles?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Casablanca,2,Kes hülgas moodsa Casablanca linna pärast looduskatastroofi?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Cascais,1,Kuidas saavutas Sintra selle lõigu kohaselt välismaalaste seas tunnustuse?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Caucasus,1,Mida Armeenia ei tunnusta?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Charlotte_with_children,1,Mis võib Charlotte'is taksot võttes kaasa tuua lisatasu?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Chile,1,Kes kontrollis enne hispaanlaste saabumist Tšiili põhjaosa?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Chile,2,Milline järgmistest sündmustest ei toimunud selle lõigu kohaselt 1810. aastal?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Cinque_Terre,1,Kuidas pääsevad inimesed Liguuria piirkonna kaugetesse küladesse?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Cinque_Terre,2,Mida tähendab itaalia keeles „Cinque Terre“?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Cold_weather,1,Millist tüüpi saapad sobivad selle lõigu kohaselt potentsiaalselt libedates talveoludes?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Cold_weather,2,Milline neist ei aitaks parandada haardumist jäistel teedel talvistes tingimustes?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Cook_Islands,1,Milline järgnevatest on täpne sarnasus Hawaii ja Cooki saarte vahel?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Corcovado_National_Park,2,"Kus saaksite selle lõigu kohaselt reserveerida pargiloa, kui tahaksite krediidi asemel kasutada sularaha?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
est_Latn,https://en.wikivoyage.org/wiki/Cross_country_skiing,1,Millist tüüpi suusatamine toimub selle lõigu kohaselt järsemal maastikul?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
